"","Var1","Var2","Var3","value","L1"
"346",4,"Male",29,0.999998910917146,"USfixed_preIFQ"
"347",5,"Male",29,0.999998910917146,"USfixed_preIFQ"
"348",6,"Male",29,0.999998910917146,"USfixed_preIFQ"
"349",1,"Female",30,0.999999999993692,"USfixed_preIFQ"
"350",2,"Female",30,0.999999999993692,"USfixed_preIFQ"
"351",3,"Female",30,0.999999999993692,"USfixed_preIFQ"
"352",4,"Female",30,0.999999999993692,"USfixed_preIFQ"
"353",5,"Female",30,0.999999999993692,"USfixed_preIFQ"
"354",6,"Female",30,0.999999999993692,"USfixed_preIFQ"
"355",1,"Male",30,0.999999348581925,"USfixed_preIFQ"
"356",2,"Male",30,0.999999348581925,"USfixed_preIFQ"
"357",3,"Male",30,0.999999348581925,"USfixed_preIFQ"
"358",4,"Male",30,0.999999348581925,"USfixed_preIFQ"
"359",5,"Male",30,0.999999348581925,"USfixed_preIFQ"
"360",6,"Male",30,0.999999348581925,"USfixed_preIFQ"
"361",1,"Female",1,0.532409775375872,"USfixed_postIFQ"
"362",2,"Female",1,0.532409775375872,"USfixed_postIFQ"
"363",3,"Female",1,0.532409775375872,"USfixed_postIFQ"
"364",4,"Female",1,0.470758740177664,"USfixed_postIFQ"
"365",5,"Female",1,0.405246289500217,"USfixed_postIFQ"
"366",6,"Female",1,0.405246289500217,"USfixed_postIFQ"
"367",1,"Male",1,0.54791749664295,"USfixed_postIFQ"
"368",2,"Male",1,0.54791749664295,"USfixed_postIFQ"
"369",3,"Male",1,0.54791749664295,"USfixed_postIFQ"
"370",4,"Male",1,0.449638114498567,"USfixed_postIFQ"
"371",5,"Male",1,0.415665880322268,"USfixed_postIFQ"
"372",6,"Male",1,0.415665880322268,"USfixed_postIFQ"
"373",1,"Female",2,0.733802445110718,"USfixed_postIFQ"
"374",2,"Female",2,0.733802445110718,"USfixed_postIFQ"
"375",3,"Female",2,0.733802445110718,"USfixed_postIFQ"
"376",4,"Female",2,0.682889190674862,"USfixed_postIFQ"
"377",5,"Female",2,0.622583315042845,"USfixed_postIFQ"
"378",6,"Female",2,0.622583315042845,"USfixed_postIFQ"
"379",1,"Male",2,0.792320295162163,"USfixed_postIFQ"
"380",2,"Male",2,0.792320295162163,"USfixed_postIFQ"
"381",3,"Male",2,0.792320295162163,"USfixed_postIFQ"
"382",4,"Male",2,0.720023003280888,"USfixed_postIFQ"
"383",5,"Male",2,0.69128155161491,"USfixed_postIFQ"
"384",6,"Male",2,0.69128155161491,"USfixed_postIFQ"
"385",1,"Female",3,0.869685526170069,"USfixed_postIFQ"
"386",2,"Female",3,0.869685526170069,"USfixed_postIFQ"
"387",3,"Female",3,0.869685526170069,"USfixed_postIFQ"
"388",4,"Female",3,0.839061451029101,"USfixed_postIFQ"
"389",5,"Female",3,0.799746000016806,"USfixed_postIFQ"
"390",6,"Female",3,0.799746000016806,"USfixed_postIFQ"
"391",1,"Male",3,0.923131632521545,"USfixed_postIFQ"
"392",2,"Male",3,0.923131632521545,"USfixed_postIFQ"
"393",3,"Male",3,0.923131632521545,"USfixed_postIFQ"
"394",4,"Male",3,0.89005317779097,"USfixed_postIFQ"
"395",5,"Male",3,0.875754481815803,"USfixed_postIFQ"
"396",6,"Male",3,0.875754481815803,"USfixed_postIFQ"
"397",1,"Female",4,0.941715176338004,"USfixed_postIFQ"
"398",2,"Female",4,0.941715176338004,"USfixed_postIFQ"
"399",3,"Female",4,0.941715176338004,"USfixed_postIFQ"
"400",4,"Female",4,0.926589341798729,"USfixed_postIFQ"
"401",5,"Female",4,0.906267336988061,"USfixed_postIFQ"
"402",6,"Female",4,0.906267336988061,"USfixed_postIFQ"
"403",1,"Male",4,0.974228736721794,"USfixed_postIFQ"
"404",2,"Male",4,0.974228736721794,"USfixed_postIFQ"
"405",3,"Male",4,0.974228736721794,"USfixed_postIFQ"
"406",4,"Male",4,0.962239255863753,"USfixed_postIFQ"
"407",5,"Male",4,0.956873554739151,"USfixed_postIFQ"
"408",6,"Male",4,0.956873554739151,"USfixed_postIFQ"
"409",1,"Female",5,0.975072522066805,"USfixed_postIFQ"
"410",2,"Female",5,0.975072522066805,"USfixed_postIFQ"
"411",3,"Female",5,0.975072522066805,"USfixed_postIFQ"
"412",4,"Female",5,0.968312154927945,"USfixed_postIFQ"
"413",5,"Female",5,0.959029424421733,"USfixed_postIFQ"
"414",6,"Female",5,0.959029424421733,"USfixed_postIFQ"
"415",1,"Male",5,0.991666429179012,"USfixed_postIFQ"
"416",2,"Male",5,0.991666429179012,"USfixed_postIFQ"
"417",3,"Male",5,0.991666429179012,"USfixed_postIFQ"
"418",4,"Male",5,0.987686896978077,"USfixed_postIFQ"
"419",5,"Male",5,0.985884191418857,"USfixed_postIFQ"
"420",6,"Male",5,0.985884191418857,"USfixed_postIFQ"
"421",1,"Female",6,0.989550752860071,"USfixed_postIFQ"
"422",2,"Female",6,0.989550752860071,"USfixed_postIFQ"
"423",3,"Female",6,0.989550752860071,"USfixed_postIFQ"
"424",4,"Female",6,0.986663196378313,"USfixed_postIFQ"
"425",5,"Female",6,0.982660006944779,"USfixed_postIFQ"
"426",6,"Female",6,0.982660006944779,"USfixed_postIFQ"
"427",1,"Male",6,0.9973374462005,"USfixed_postIFQ"
"428",2,"Male",6,0.9973374462005,"USfixed_postIFQ"
"429",3,"Male",6,0.9973374462005,"USfixed_postIFQ"
"430",4,"Male",6,0.996055223652662,"USfixed_postIFQ"
"431",5,"Male",6,0.995472070205489,"USfixed_postIFQ"
"432",6,"Male",6,0.995472070205489,"USfixed_postIFQ"
"433",1,"Female",7,0.995657275249303,"USfixed_postIFQ"
"434",2,"Female",7,0.995657275249303,"USfixed_postIFQ"
"435",3,"Female",7,0.995657275249303,"USfixed_postIFQ"
"436",4,"Female",7,0.994447733608594,"USfixed_postIFQ"
"437",5,"Female",7,0.99276402307352,"USfixed_postIFQ"
"438",6,"Female",7,0.99276402307352,"USfixed_postIFQ"
"439",1,"Male",7,0.999152618760647,"USfixed_postIFQ"
"440",2,"Male",7,0.999152618760647,"USfixed_postIFQ"
"441",3,"Male",7,0.999152618760647,"USfixed_postIFQ"
"442",4,"Male",7,0.99874343877355,"USfixed_postIFQ"
"443",5,"Male",7,0.998557106559886,"USfixed_postIFQ"
"444",6,"Male",7,0.998557106559886,"USfixed_postIFQ"
"445",1,"Female",8,0.998201641726629,"USfixed_postIFQ"
"446",2,"Female",8,0.998201641726629,"USfixed_postIFQ"
"447",3,"Female",8,0.998201641726629,"USfixed_postIFQ"
"448",4,"Female",8,0.997699122866764,"USfixed_postIFQ"
"449",5,"Female",8,0.996998411764636,"USfixed_postIFQ"
"450",6,"Female",8,0.996998411764636,"USfixed_postIFQ"
"451",1,"Male",8,0.999730647651247,"USfixed_postIFQ"
"452",2,"Male",8,0.999730647651247,"USfixed_postIFQ"
"453",3,"Male",8,0.999730647651247,"USfixed_postIFQ"
"454",4,"Male",8,0.999600472281478,"USfixed_postIFQ"
"455",5,"Male",8,0.999541168964686,"USfixed_postIFQ"
"456",6,"Male",8,0.999541168964686,"USfixed_postIFQ"
"457",1,"Female",9,0.999256398289391,"USfixed_postIFQ"
"458",2,"Female",9,0.999256398289391,"USfixed_postIFQ"
"459",3,"Female",9,0.999256398289391,"USfixed_postIFQ"
"460",4,"Female",9,0.99904833117843,"USfixed_postIFQ"
"461",5,"Female",9,0.998757997634482,"USfixed_postIFQ"
"462",6,"Female",9,0.998757997634482,"USfixed_postIFQ"
"463",1,"Male",9,0.999914416244852,"USfixed_postIFQ"
"464",2,"Male",9,0.999914416244852,"USfixed_postIFQ"
"465",3,"Male",9,0.999914416244852,"USfixed_postIFQ"
"466",4,"Male",9,0.99987304317006,"USfixed_postIFQ"
"467",5,"Male",9,0.999854192615816,"USfixed_postIFQ"
"468",6,"Male",9,0.999854192615816,"USfixed_postIFQ"
"469",1,"Female",10,0.999692719163426,"USfixed_postIFQ"
"470",2,"Female",10,0.999692719163426,"USfixed_postIFQ"
"471",3,"Female",10,0.999692719163426,"USfixed_postIFQ"
"472",4,"Female",10,0.999606690893505,"USfixed_postIFQ"
"473",5,"Female",10,0.999486613268965,"USfixed_postIFQ"
"474",6,"Female",10,0.999486613268965,"USfixed_postIFQ"
"475",1,"Male",10,0.999972810110234,"USfixed_postIFQ"
"476",2,"Male",10,0.999972810110234,"USfixed_postIFQ"
"477",3,"Male",10,0.999972810110234,"USfixed_postIFQ"
"478",4,"Male",10,0.999959664779131,"USfixed_postIFQ"
"479",5,"Male",10,0.999953675208337,"USfixed_postIFQ"
"480",6,"Male",10,0.999953675208337,"USfixed_postIFQ"
"481",1,"Female",11,0.999873053913515,"USfixed_postIFQ"
"482",2,"Female",11,0.999873053913515,"USfixed_postIFQ"
"483",3,"Female",11,0.999873053913515,"USfixed_postIFQ"
"484",4,"Female",11,0.999837505084574,"USfixed_postIFQ"
"485",5,"Female",11,0.999787880287019,"USfixed_postIFQ"
"486",6,"Female",11,0.999787880287019,"USfixed_postIFQ"
"487",1,"Male",11,0.999991362138201,"USfixed_postIFQ"
"488",2,"Male",11,0.999991362138201,"USfixed_postIFQ"
"489",3,"Male",11,0.999991362138201,"USfixed_postIFQ"
"490",4,"Male",11,0.999987185928608,"USfixed_postIFQ"
"491",5,"Male",11,0.999985283045418,"USfixed_postIFQ"
"492",6,"Male",11,0.999985283045418,"USfixed_postIFQ"
"493",1,"Female",12,0.999947560664148,"USfixed_postIFQ"
"494",2,"Female",12,0.999947560664148,"USfixed_postIFQ"
"495",3,"Female",12,0.999947560664148,"USfixed_postIFQ"
"496",4,"Female",12,0.999932874628176,"USfixed_postIFQ"
"497",5,"Female",12,0.999912372461935,"USfixed_postIFQ"
"498",6,"Female",12,0.999912372461935,"USfixed_postIFQ"
"499",1,"Male",12,0.999997255902373,"USfixed_postIFQ"
"500",2,"Male",12,0.999997255902373,"USfixed_postIFQ"
"501",3,"Male",12,0.999997255902373,"USfixed_postIFQ"
"502",4,"Male",12,0.999995929182023,"USfixed_postIFQ"
"503",5,"Male",12,0.99999532466152,"USfixed_postIFQ"
"504",6,"Male",12,0.99999532466152,"USfixed_postIFQ"
"505",1,"Female",13,0.999978339122061,"USfixed_postIFQ"
"506",2,"Female",13,0.999978339122061,"USfixed_postIFQ"
"507",3,"Female",13,0.999978339122061,"USfixed_postIFQ"
"508",4,"Female",13,0.999972272588966,"USfixed_postIFQ"
"509",5,"Female",13,0.999963803343812,"USfixed_postIFQ"
"510",6,"Female",13,0.999963803343812,"USfixed_postIFQ"
"511",1,"Male",13,0.999999128251681,"USfixed_postIFQ"
"512",2,"Male",13,0.999999128251681,"USfixed_postIFQ"
"513",3,"Male",13,0.999999128251681,"USfixed_postIFQ"
"514",4,"Male",13,0.999998706776353,"USfixed_postIFQ"
"515",5,"Male",13,0.999998514730747,"USfixed_postIFQ"
"516",6,"Male",13,0.999998514730747,"USfixed_postIFQ"
"517",1,"Female",14,0.999991052801314,"USfixed_postIFQ"
"518",2,"Female",14,0.999991052801314,"USfixed_postIFQ"
"519",3,"Female",14,0.999991052801314,"USfixed_postIFQ"
"520",4,"Female",14,0.99998854693057,"USfixed_postIFQ"
"521",5,"Female",14,0.999985048554415,"USfixed_postIFQ"
"522",6,"Female",14,0.999985048554415,"USfixed_postIFQ"
"523",1,"Male",14,0.999999723062272,"USfixed_postIFQ"
"524",2,"Male",14,0.999999723062272,"USfixed_postIFQ"
"525",3,"Male",14,0.999999723062272,"USfixed_postIFQ"
"526",4,"Male",14,0.999999589167523,"USfixed_postIFQ"
"527",5,"Male",14,0.999999528158237,"USfixed_postIFQ"
"528",6,"Male",14,0.999999528158237,"USfixed_postIFQ"
"529",1,"Female",15,0.99999630431568,"USfixed_postIFQ"
"530",2,"Female",15,0.99999630431568,"USfixed_postIFQ"
"531",3,"Female",15,0.99999630431568,"USfixed_postIFQ"
"532",4,"Female",15,0.999995269246515,"USfixed_postIFQ"
"533",5,"Female",15,0.999993824210271,"USfixed_postIFQ"
"534",6,"Female",15,0.999993824210271,"USfixed_postIFQ"
"535",1,"Male",15,0.999999912022229,"USfixed_postIFQ"
"536",2,"Male",15,0.999999912022229,"USfixed_postIFQ"
"537",3,"Male",15,0.999999912022229,"USfixed_postIFQ"
"538",4,"Male",15,0.99999986948644,"USfixed_postIFQ"
"539",5,"Male",15,0.999999850104959,"USfixed_postIFQ"
"540",6,"Male",15,0.999999850104959,"USfixed_postIFQ"
"541",1,"Female",16,0.999998473484163,"USfixed_postIFQ"
"542",2,"Female",16,0.999998473484163,"USfixed_postIFQ"
"543",3,"Female",16,0.999998473484163,"USfixed_postIFQ"
"544",4,"Female",16,0.999998045943896,"USfixed_postIFQ"
"545",5,"Female",16,0.999997449063898,"USfixed_postIFQ"
"546",6,"Female",16,0.999997449063898,"USfixed_postIFQ"
"547",1,"Male",16,0.999999972051164,"USfixed_postIFQ"
"548",2,"Male",16,0.999999972051164,"USfixed_postIFQ"
"549",3,"Male",16,0.999999972051164,"USfixed_postIFQ"
"550",4,"Male",16,0.999999958538365,"USfixed_postIFQ"
"551",5,"Male",16,0.999999952381243,"USfixed_postIFQ"
"552",6,"Male",16,0.999999952381243,"USfixed_postIFQ"
"553",1,"Female",17,0.999999369467889,"USfixed_postIFQ"
"554",2,"Female",17,0.999999369467889,"USfixed_postIFQ"
"555",3,"Female",17,0.999999369467889,"USfixed_postIFQ"
"556",4,"Female",17,0.999999192870851,"USfixed_postIFQ"
"557",5,"Female",17,0.999998946327282,"USfixed_postIFQ"
"558",6,"Female",17,0.999998946327282,"USfixed_postIFQ"
"559",1,"Male",17,0.999999991121196,"USfixed_postIFQ"
"560",2,"Male",17,0.999999991121196,"USfixed_postIFQ"
"561",3,"Male",17,0.999999991121196,"USfixed_postIFQ"
"562",4,"Male",17,0.999999986828441,"USfixed_postIFQ"
"563",5,"Male",17,0.999999984872442,"USfixed_postIFQ"
"564",6,"Male",17,0.999999984872442,"USfixed_postIFQ"
"565",1,"Female",18,0.999999739556889,"USfixed_postIFQ"
"566",2,"Female",18,0.999999739556889,"USfixed_postIFQ"
"567",3,"Female",18,0.999999739556889,"USfixed_postIFQ"
"568",4,"Female",18,0.999999666612937,"USfixed_postIFQ"
"569",5,"Female",18,0.99999956477733,"USfixed_postIFQ"
"570",6,"Female",18,0.99999956477733,"USfixed_postIFQ"
"571",1,"Male",18,0.999999997179376,"USfixed_postIFQ"
"572",2,"Male",18,0.999999997179376,"USfixed_postIFQ"
"573",3,"Male",18,0.999999997179376,"USfixed_postIFQ"
"574",4,"Male",18,0.999999995815651,"USfixed_postIFQ"
"575",5,"Male",18,0.999999995194268,"USfixed_postIFQ"
"576",6,"Male",18,0.999999995194268,"USfixed_postIFQ"
"577",1,"Female",19,0.999999892423244,"USfixed_postIFQ"
"578",2,"Female",19,0.999999892423244,"USfixed_postIFQ"
"579",3,"Female",19,0.999999892423244,"USfixed_postIFQ"
"580",4,"Female",19,0.999999862293534,"USfixed_postIFQ"
"581",5,"Female",19,0.999999820230039,"USfixed_postIFQ"
"582",6,"Female",19,0.999999820230039,"USfixed_postIFQ"
"583",1,"Male",19,0.999999999103942,"USfixed_postIFQ"
"584",2,"Male",19,0.999999999103942,"USfixed_postIFQ"
"585",3,"Male",19,0.999999999103942,"USfixed_postIFQ"
"586",4,"Male",19,0.999999998670713,"USfixed_postIFQ"
"587",5,"Male",19,0.999999998473312,"USfixed_postIFQ"
"588",6,"Male",19,0.999999998473312,"USfixed_postIFQ"
"589",1,"Female",20,0.999999955565124,"USfixed_postIFQ"
"590",2,"Female",20,0.999999955565124,"USfixed_postIFQ"
"591",3,"Female",20,0.999999955565124,"USfixed_postIFQ"
"592",4,"Female",20,0.999999943119963,"USfixed_postIFQ"
"593",5,"Female",20,0.999999925745517,"USfixed_postIFQ"
"594",6,"Female",20,0.999999925745517,"USfixed_postIFQ"
"595",1,"Male",20,0.99999999971534,"USfixed_postIFQ"
"596",2,"Male",20,0.99999999971534,"USfixed_postIFQ"
"597",3,"Male",20,0.99999999971534,"USfixed_postIFQ"
"598",4,"Male",20,0.999999999577711,"USfixed_postIFQ"
"599",5,"Male",20,0.999999999515001,"USfixed_postIFQ"
"600",6,"Male",20,0.999999999515001,"USfixed_postIFQ"
"601",1,"Female",21,0.999999981646052,"USfixed_postIFQ"
"602",2,"Female",21,0.999999981646052,"USfixed_postIFQ"
"603",3,"Female",21,0.999999981646052,"USfixed_postIFQ"
"604",4,"Female",21,0.999999976505544,"USfixed_postIFQ"
"605",5,"Female",21,0.999999969328981,"USfixed_postIFQ"
"606",6,"Female",21,0.999999969328981,"USfixed_postIFQ"
"607",1,"Male",21,0.999999999909569,"USfixed_postIFQ"
"608",2,"Male",21,0.999999999909569,"USfixed_postIFQ"
"609",3,"Male",21,0.999999999909569,"USfixed_postIFQ"
"610",4,"Male",21,0.999999999865847,"USfixed_postIFQ"
"611",5,"Male",21,0.999999999845925,"USfixed_postIFQ"
"612",6,"Male",21,0.999999999845925,"USfixed_postIFQ"
"613",1,"Female",22,0.999999992418852,"USfixed_postIFQ"
"614",2,"Female",22,0.999999992418852,"USfixed_postIFQ"
"615",3,"Female",22,0.999999992418852,"USfixed_postIFQ"
"616",4,"Female",22,0.999999990295551,"USfixed_postIFQ"
"617",5,"Female",22,0.999999987331252,"USfixed_postIFQ"
"618",6,"Female",22,0.999999987331252,"USfixed_postIFQ"
"619",1,"Male",22,0.999999999971272,"USfixed_postIFQ"
"620",2,"Male",22,0.999999999971272,"USfixed_postIFQ"
"621",3,"Male",22,0.999999999971272,"USfixed_postIFQ"
"622",4,"Male",22,0.999999999957382,"USfixed_postIFQ"
"623",5,"Male",22,0.999999999951053,"USfixed_postIFQ"
"624",6,"Male",22,0.999999999951053,"USfixed_postIFQ"
"625",1,"Female",23,0.999999996868586,"USfixed_postIFQ"
"626",2,"Female",23,0.999999996868586,"USfixed_postIFQ"
"627",3,"Female",23,0.999999996868586,"USfixed_postIFQ"
"628",4,"Female",23,0.99999999599155,"USfixed_postIFQ"
"629",5,"Female",23,0.999999994767139,"USfixed_postIFQ"
"630",6,"Female",23,0.999999994767139,"USfixed_postIFQ"
"631",1,"Male",23,0.999999999990874,"USfixed_postIFQ"
"632",2,"Male",23,0.999999999990874,"USfixed_postIFQ"
"633",3,"Male",23,0.999999999990874,"USfixed_postIFQ"
"634",4,"Male",23,0.999999999986461,"USfixed_postIFQ"
"635",5,"Male",23,0.999999999984451,"USfixed_postIFQ"
"636",6,"Male",23,0.999999999984451,"USfixed_postIFQ"
"637",1,"Female",24,0.999999998706561,"USfixed_postIFQ"
"638",2,"Female",24,0.999999998706561,"USfixed_postIFQ"
"639",3,"Female",24,0.999999998706561,"USfixed_postIFQ"
"640",4,"Female",24,0.999999998344299,"USfixed_postIFQ"
"641",5,"Female",24,0.999999997838552,"USfixed_postIFQ"
"642",6,"Female",24,0.999999997838552,"USfixed_postIFQ"
"643",1,"Male",24,0.999999999997101,"USfixed_postIFQ"
"644",2,"Male",24,0.999999999997101,"USfixed_postIFQ"
"645",3,"Male",24,0.999999999997101,"USfixed_postIFQ"
"646",4,"Male",24,0.999999999995699,"USfixed_postIFQ"
"647",5,"Male",24,0.99999999999506,"USfixed_postIFQ"
"648",6,"Male",24,0.99999999999506,"USfixed_postIFQ"
"649",1,"Female",25,0.999999999465741,"USfixed_postIFQ"
"650",2,"Female",25,0.999999999465741,"USfixed_postIFQ"
"651",3,"Female",25,0.999999999465741,"USfixed_postIFQ"
"652",4,"Female",25,0.999999999316108,"USfixed_postIFQ"
"653",5,"Female",25,0.999999999107208,"USfixed_postIFQ"
"654",6,"Female",25,0.999999999107208,"USfixed_postIFQ"
"655",1,"Male",25,0.999999999999079,"USfixed_postIFQ"
"656",2,"Male",25,0.999999999999079,"USfixed_postIFQ"
"657",3,"Male",25,0.999999999999079,"USfixed_postIFQ"
"658",4,"Male",25,0.999999999998634,"USfixed_postIFQ"
"659",5,"Male",25,0.999999999998431,"USfixed_postIFQ"
"660",6,"Male",25,0.999999999998431,"USfixed_postIFQ"
"661",1,"Female",26,0.999999999779323,"USfixed_postIFQ"
"662",2,"Female",26,0.999999999779323,"USfixed_postIFQ"
"663",3,"Female",26,0.999999999779323,"USfixed_postIFQ"
"664",4,"Female",26,0.999999999717517,"USfixed_postIFQ"
"665",5,"Female",26,0.99999999963123,"USfixed_postIFQ"
"666",6,"Female",26,0.99999999963123,"USfixed_postIFQ"
"667",1,"Male",26,0.999999999999707,"USfixed_postIFQ"
"668",2,"Male",26,0.999999999999707,"USfixed_postIFQ"
"669",3,"Male",26,0.999999999999707,"USfixed_postIFQ"
"670",4,"Male",26,0.999999999999566,"USfixed_postIFQ"
"671",5,"Male",26,0.999999999999502,"USfixed_postIFQ"
"672",6,"Male",26,0.999999999999502,"USfixed_postIFQ"
"673",1,"Female",27,0.999999999908849,"USfixed_postIFQ"
"674",2,"Female",27,0.999999999908849,"USfixed_postIFQ"
"675",3,"Female",27,0.999999999908849,"USfixed_postIFQ"
"676",4,"Female",27,0.99999999988332,"USfixed_postIFQ"
"677",5,"Female",27,0.999999999847679,"USfixed_postIFQ"
"678",6,"Female",27,0.999999999847679,"USfixed_postIFQ"
"679",1,"Male",27,0.999999999999907,"USfixed_postIFQ"
"680",2,"Male",27,0.999999999999907,"USfixed_postIFQ"
"681",3,"Male",27,0.999999999999907,"USfixed_postIFQ"
"682",4,"Male",27,0.999999999999862,"USfixed_postIFQ"
"683",5,"Male",27,0.999999999999842,"USfixed_postIFQ"
